source,target,covert_generated,covert,type
0x4884ab1616304c9aa290d4c985f493f7b72f5658,0x71abca625e7db66a6c04a179a50434fd77e1b179,False,True,real
0xf0acafbb283d57052f85d23ede186d5a552dc421,0x71b26ff4791322da37ff029347b79430356c0d47,False,True,real
0x3fe2147c20d9c39a7c158700e66d980db3d398e0,0xb749749427bc78c8fe09919cb94518a437cee2cb,False,True,real
0xbbfff3e52df09509795c2d1912db9373174f7573,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,False,False,real
0xaa55670d114e5535431f01b73a9ef861d4da85ca,0x6f9ea196747916196b5c193af9c171deef85ce6f,False,True,real
0xea973b6cb4152ab5daa124f8a7156b1f1490d86c,0xa0bf127597c831c4cad40e6282142ed1cf23c38a,False,True,real
0x216405e9427418633c8ee889251100945fbf2423,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,True,False,generated
0x216405e9427418633c8ee889251100945fbf2423,0xedc0c49946b93aa296a11298480ae7913bb65222,True,False,generated
0x93131eeb067d550f0b38c33ec30dd28c806c2f43,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,False,False,real
0x93131eeb067d550f0b38c33ec30dd28c806c2f43,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,False,False,real
0x93131eeb067d550f0b38c33ec30dd28c806c2f43,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,False,False,real
0x93131eeb067d550f0b38c33ec30dd28c806c2f43,0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,False,False,real
0x6bc61db5a385dea5b1e4675d3d7d13c6f8d567f4,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xc857ec9a3ed2c59cbbc4954f11311fdd7532db15,0x22cff91f77a2ed675f3ab4aee16e15b27f6f275c,False,False,real
0x8b89dc977c1d4e1b78803342487decee0a2ba02c,0x21c3036f22cf323bd191c6f843a31833fc5c5d69,False,True,real
0x494939bca18beef7159d4e0e5c07a421e88c3a07,0x53bcc9c613acdd651c8a90f8cc470f9537993420,False,True,real
0x494939bca18beef7159d4e0e5c07a421e88c3a07,0xf4beab39288b2b7dc328455e695f24b51be6b7a6,False,True,real
0xf17ba6d6ac0c9e691aa530482d616a4120134a17,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,False,False,real
0x6efdc887712f8f0cba05390c94ea736426fc6c03,0x22cff91f77a2ed675f3ab4aee16e15b27f6f275c,False,False,real
0xac3f673ee6f798345b2d0656986548ec6b754ad4,0x842a9a1d11f418a3afcda2d839aae682ef0297a0,False,True,real
0xd922296062f0464a7bd9317278b4a6da8526b520,0x1099341268ac2ee5ba62a226485de798ebed50fc,False,True,real
0xaaBf43b5115E9EaCDaFE896e2D2DDA5A88293ada,0xC21979B456C1819451ABc00a280C2d2CfdccdfA5,True,True,blocce
0xc20295bba6ccfb4ba17d1ccc6effe2dd6d279864,0x63266fe119a1176d48bd096164e866394347f5eb,False,True,real
0xd0da340213c5d8cfd0a0df6a5fc92fe5da81a606,0x0f499a06775dc74253c3899631b64d72697c8b1d,False,True,real
0xf0af89fad6374a173fbc5bf3dc6590a484ad0efb,0x8e5797f4327c0c7b5c03e0de7c39e7fb3b7b70ee,False,True,real
0x48455f4d92f23387f22bf5a92df1a11f52479d2e,0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,False,False,real
0x001b6432ca44a3cdfce45f7dd49f677f3a2f75b4,0x7ae0b92215ef13953f167c15f39af6eb40c61cc9,False,True,real
0xd1effb5b4872cf126939624358cd2677726fe3f8,0x5312a244f3808af661467e1dfc6115fcdec9ce52,False,True,real
0x40611f457dd48e30283649b20f72e60459d4e9ab,0xaa440c0fcfc9669a32fa2021b6e80dcbb962ac8a,False,True,real
0x006eafff126358d504a53200a236352054dedc1a,0xda2b7dd17d251f2afe25d74870bc945ef062cd85,False,True,real
0xc177087452b17bfd2ee0738635f931bfe82e7757,0x7071f121c038a98f8a7d485648a27fcd48891ba8,False,False,real
0xc9d41e01f344f2063b5b9c8d2d67a772ec0645b3,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0x06d3c674f6f4771dca82f393872341ecdf9038db,0x4fa4ae9ac26ac7b1369d22dc5eafb5e6ce209661,False,True,real
0xadacd0eabdb322420b7b71b06e13d7f574ead7e3,0x14d3cb89bfb1513cfae386d9d6ff447753fd04a5,True,False,generated
0xadacd0eabdb322420b7b71b06e13d7f574ead7e3,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,True,False,generated
0x153faff6f0b6dbdfee616f7cdc29f97ffc95930b,0x2c556928feabceb454cfb17d78cc71de84830f59,False,True,real
0x7d70be10ef4fe4897aea2c9c7b16c3990c0bf96d,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0xf4084b050f7efbc3abf7f6bbd83dbafd988c4659,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,False,False,real
0xc52a4c35a933853ec4a704823db0337588a84cd6,0xe00e1f7117a69c34694ac1815177c93491fc448f,False,False,real
0xea19cc3595a10233fc1b396e9d17bd88870d2667,0x398ce82b63188823ff12e15126a044992c99fb3d,False,True,real
0x4276175f9E471d7A6B053E4a1aC93e6C74F20341,0xFC3F81694E94d660e6E3ADFD2d26C149F100b673,True,True,blocce
0xcb9fc17ed1051cbb589225060ef7df64d82cdef3,0xb4557cd683c512c6e18f1b7f1f3d671e60839795,False,True,real
0x9399ab172a44a8c1355e1938c9c6652c86d9e21d,0xb3837d03a9cd9c9439cca0dc21070ede91bc575c,False,True,real
0x4c1a5477b98234b7b455814318e0aa15102634fd,0x1b211a4ffe9704abdeb5ef534b346ade9268e8d0,False,True,real
0x4A5fa0aCE92922ae0542372848Cf246eAc290875,0xa8cc3D052e7aBa4b15729E9515923c00BC666477,True,True,blocce
0x4A5fa0aCE92922ae0542372848Cf246eAc290875,0xa2072Cb8319328A234612D3E8ED53734Ca1D2D6e,True,True,blocce
0xabbbcdf6071b416af7da1e892f5e7664a2167555,0xc597a5d92f5dc1137d847db733cfe02c6d209f13,False,True,real
0x06119b584cbd28251d55b0a71b4d5732564636a7,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x06119b584cbd28251d55b0a71b4d5732564636a7,0x14d3cb89bfb1513cfae386d9d6ff447753fd04a5,True,False,generated
0xe577ae503884597793605bb95b231151f666a8a9,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,False,True,real
0x70d0c9176abaff0f6dc2e89020fa9a9ac743b941,0xdd81a3ddde3f7d3dfeb110002fca1d2b034a2cb9,False,True,real
0xb210ab370494cc57a52108a982911045062db069,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0xf8ca35ef168abe1b8d63ddd0c90d995a802e8a60,0x243bec9256c9a3469da22103891465b47583d9f1,False,True,real
0x4e54c14172cf4b1954c70d9cdef4970d9d817684,0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,False,False,real
0x00aba75d3fc752394dd4bb00ff63f676efc6c413,0x06cd6ae64eb466ed1e0ae3febd587aa2ec705102,False,True,real
0x2415d2a2f2875d0964bc63695c64d29a7f453d84,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x2415d2a2f2875d0964bc63695c64d29a7f453d84,0x787e8f0e406cb71a22fd2023316f231d0311b14f,True,False,generated
0x2415d2a2f2875d0964bc63695c64d29a7f453d84,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,True,False,generated
0xc3efbad2e7c637ceaabf0e7043745c685f1f1c3c,0x3031298a7fd497accef64d21b972e9194063be0a,False,True,real
0x56ecbc420e480f64fea6ca568085e143d110d4f2,0x7ed1e469fcb3ee19c0366d829e291451be638e59,False,False,real
0x962d82040245f4a9bb9630be4de6a2dd204f8274,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0xfd3d6458a3c43939e748f8f3ccdb46c499794a2c,0x81a75a963e95161d14729c420d1f409e772cdd3a,False,True,real
0x0018ADb6F3DcCda80e147762148bDD71F3f89996,0x53A9674A0E8470f29D00BD1C22198c875C7bbd31,True,True,blocce
0x41cb351ed0ab7b72d8cab8699a4efe0d79028ed8,0x323632d993fe227753ab7cc9c14834f60e043abf,False,False,real
0x587D9DCcD1e57A50B7338fE485B58C66515fC55F,0x52a43318904CbBefb2aEea03e2424E34FA92F535,True,True,blocce
0x587D9DCcD1e57A50B7338fE485B58C66515fC55F,0xFD1E3A0C50aEC8b8BEa2d64247089218FeD1D275,True,True,blocce
0x587D9DCcD1e57A50B7338fE485B58C66515fC55F,0xf3Ca3D452A836cfBc99f8532B4B71d8Aba418501,True,True,blocce
0x587D9DCcD1e57A50B7338fE485B58C66515fC55F,0x1Dc0C73Db2eF6a04023855e9d334330aFE02f6Df,True,True,blocce
0x587D9DCcD1e57A50B7338fE485B58C66515fC55F,0xA2D7af3Cf772Ba6a514F597210614724b9e1990E,True,True,blocce
0xc6dcc9683e1548a40c34f32dae5b3f034f0ad6d9,0xc4a6d1c1baa70cb482e68ef7169ffb520371d0db,False,True,real
0xec8a039eb2fa21df500eae95388039f1ef7e096a,0xdd41e32cf2a18c47f2028da8f2fc7573e40f9ec1,False,True,real
0x224a5ba924110670ed40c71927858463543df481,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,False,False,real
0x04bd7930fe1dc7c12267ac1978b52a6f797cfabd,0x7071f121c038a98f8a7d485648a27fcd48891ba8,False,False,real
0x947f91c1f9a9393c13f53613c588ca81c7b2a345,0xe65a88f487f5d26469cfd37ce7ef763d6d9be454,False,True,real
0x7136113cee97f481199f1e1f10d0021135ab2675,0x0e70e1e4e21a2b0c42b35c8e83b85297fa9830b6,False,True,real
0x7ca96cdf74a4bcffb59ea6b1825c510c38661e91,0x54189eab44661be1b081b4535c050230a787d816,False,False,real
0xf38c79655933942e7293d7c912c5934156c7d43d,0xde3429f0238e6fd7ccefbd48be6003645d5b4d5e,False,True,real
0x6a36492fd141fe6d631b7f1d9d37943583d752eb,0xe67532d9e87737224c53ddf87fc79682a06ecc23,False,True,real
0xbc7edc5bde4c4fac615ff4edea9d6b959c551ff2,0x44c126321f972d33eade967f840715076760a80a,False,True,real
0x6fcf42fcd9c6a54b64d1b52083700142952a2805,0x2bb80a846530a8b527ebe158e09edb52d23f6b2a,False,True,real
0x4667d7e59d34474d1d7061cc7301e8bb17391ffc,0x6bb4c6d63bcc2ff19bc730ea82f14bbcd43f2d74,False,True,real
0xbfc1e256842c99eed8db16294974a66f7ab5ea89,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x459628b55e94d3c749823e90714cd85e048c360d,0x22cff91f77a2ed675f3ab4aee16e15b27f6f275c,False,False,real
0x50ce255f30c65f103b6714fd98f1085b22c7627b,0xbf79e9e31b530441dc3c9daeb985a0f2f64392b1,False,True,real
0xb5471e54eb386082782915eb1e9af9e6d43d8152,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0x0220c2fddc2f45b9f8098973d47ec0e16b1338f3,0x90f5d342c8e93bd977304b4f2700442ba21c4715,False,True,real
0xefa06e8b79e286543db41b78a57da8bc9d852f25,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0xfaf98442a5486368975b4a506dbc3443f5d107e2,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,False,False,real
0x5477288e59e70bb328ad3219375ac188d230fbad,0xedc0c49946b93aa296a11298480ae7913bb65222,True,False,generated
0x5477288e59e70bb328ad3219375ac188d230fbad,0x787e8f0e406cb71a22fd2023316f231d0311b14f,True,False,generated
0x5477288e59e70bb328ad3219375ac188d230fbad,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,True,False,generated
0x2e87dda54aab5310f092088571c203d0c8d4322b,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x51cc88bf2bee4bb13bdfe9f6735d8639ab3c9cfa,0x80b4c9c8ffd97fb2e04e474abc14ba409a74e127,False,True,real
0x3b26d62117d953abad85ce6906cef1769a993610,0x97ec9bfb0f6672c358620615a1e4de0348aea05c,False,False,real
0x3bb887f4eb7000050a373587eedafd0e90c7c6ab,0x243bec9256c9a3469da22103891465b47583d9f1,False,True,real
0x1f4301f4e178f1d1b5fcc591943e9e1b25edcbf7,0xc257274276a4e539741ca11b590b9447b26a8051,False,False,real
0xc717d64372a7883a8fdec6d1de0b21393d4be630,0x937b4b8ec6344da475e005a901b90306f940085a,False,True,real
0xf76fbe2dbe10387047d2339ccf79f11dfbe9febf,0x2b5634c42055806a59e9107ed44d43c426e58258,False,False,real
0xea2a4b888be89bdff8e8aaf6cfd3986bd9dfde76,0xea423fed5568869c1e7555f0b41b3d2156650a63,False,True,real
0x063cfa606822238ef88b0def066313ccae2f0c7c,0x4fd4aa1d3c095359fd890bffa5c7a75597c7c3a8,False,True,real
0xc5db63811b51914f95e77870319441c74a24439f,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x33f252a743c2b32d1cc40e76f280c31c0e7d236f,0xd126946009b0a16b0ebc7ef3b0f90d0b231bfe13,False,True,real
0x6700add9abfc854c94a384981833faeef260cace,0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68,False,False,real
0x3e929d5557bffa774e7ff436b14041073480d4db,0x98168f36e3d62e15b7866667126cd5dbeed8f510,False,True,real
0xFfdfF882FdD527F427137FC051e2EE1b9A80229E,0xEF5513B617Ac6d35cb7e860ba3376A5541626Bf5,True,True,blocce
0xFfdfF882FdD527F427137FC051e2EE1b9A80229E,0x8DF3DA1BeF767236c297213e2A2bC7d3c5c9BD01,True,True,blocce
0xc7698539f04730dd27962d91ce3ac1a5dc1cb294,0xf08bdf21373a09ab7edd7769a402d3a22826d317,False,True,real
0xaaa9e8153c8a5d68ec58e930c3a6a40806ebd9c2,0x7ed1e469fcb3ee19c0366d829e291451be638e59,False,False,real
0xdc9c09861a8ae8a9b271546bd414da191fc8040d,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,False,False,real
0x451404e80bf6187a0f1e1a930d679c5134d7674f,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xd58d61eae47277264376fe8affe298081ac80941,0xb7715cb185990a1d7fede7bb5a3c369296018279,False,True,real
0x27f58d18a5f706c2a8a9ffa15e4f6f777ba8d35f,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,False,False,real
0x1ec2f8e8a9f99d1404cc01dfac2190f41aa74eed,0x390de26d772d2e2005c6d1d24afc902bae37a4bb,False,False,real
0x97cd66d18418787595cbd30469382c250f278b31,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xe0f583fb2c7e9971e910a5170e5304c04a573f55,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,True,False,generated
0xaa907e6c3b4b24ca84f7faf4747645cb8728741b,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xd6746b0f670de967aece4418c920df54da31d266,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x51f469a99cf91776501a17ec82325334ce0e81b5,0x7d4fd1d9294dd44472a4dbee28d757d772a729e9,False,True,real
0x3a9b105a1c9e221b6070a44527b14348b181bf16,0x40bba0bc0f705de588b2d828de11b9995dcf12ad,False,True,real
0x29e3181912c80339a3d33c4f5e7d9b8b3e9d29e1,0x660d30d1fbafdc88a1951370cbe2b3094dbf224b,False,False,real
0x16a7da108ec5dc219c26845080b1e9ac409f2a00,0x69f8e87518129498da751f26ea2309db05e7270b,False,False,real
0x20fe04c0ee0f8c7376613e2b0e47ac64689a6d7c,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0x0dea24449b8813d7a2b4f1303277226da4482e87,0x787e8f0e406cb71a22fd2023316f231d0311b14f,True,False,generated
0x3e5a8cf3f6bdfe32435328fc231cb0bcdf0fd8db,0x2b5634c42055806a59e9107ed44d43c426e58258,False,False,real
0xfb2e020bb7240156179b16ca781d3e822d8e02bd,0x660d30d1fbafdc88a1951370cbe2b3094dbf224b,False,False,real
0x31d9460c575fbc1e19e54965b8f0c2f9e766378b,0xa04af609af69f05d00c8c1397d2cec87d3d2b6c2,False,True,real
0xdba5f862de5d3ba37c85ec6e531945139919e39d,0x9c398149ad99ca5265c3b064b09f79f8228b9136,False,True,real
0x941526821e5de5b4c2a6df78f0ef260364c7eb82,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0x631ecebde7753552ded6dcf5d9675b9ca3b9c594,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0xaf7321c8928d9a1a6fb43b77b2bcf38019dba27e,0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,False,False,real
0x937d5100b89e7396a27db570b02b3ca8f432aa5e,0x0656d8b7b1fcc09788f4a7b657b38a3a4eeb3f9b,False,True,real
0xed634b779add40ca2ce1b8d0993549e9132bbe00,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0xe637605d39eb1e402798006899ddabc36fff4938,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x9b88f93341344ca9d22fbac3475452a61fe13f8c,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0x72e177cb344f61666e0fe4147964b97a73b2e598,0x2b5634c42055806a59e9107ed44d43c426e58258,False,False,real
0x51146cAa7a4b65e4921c4628E3F2314Abea3a27f,0x665B75F456B4B48632E7D0fdAE4629133CFFfa70,True,True,blocce
0x0a813b1a7caf971f2c90ecfbc9ab889906f00f07,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xed6580d5cb90d2afa4455d99beab3a22335976db,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xed6580d5cb90d2afa4455d99beab3a22335976db,0x3a094a3479a8c596add8e07714e0cb58b6979cc5,False,False,real
0x04c621860d27a6147e75ac5ddda591c9657c8583,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x150de8895eba7b6d7c740fa264f92d756cf30ee3,0xaf5ebe11f00ac58f41e52dc482a33ab915e339a1,False,True,real
0xd8b7a43f26cc1bb712ae9edb8cc6fbfb0c627ed5,0x71abca625e7db66a6c04a179a50434fd77e1b179,False,True,real
0x0ab9e36900ee395d30dc5d8dfcdbc5b51763ff63,0xe9e56930b6637a376b752aacb01fef5cef9422e5,False,True,real
0x7a3f73caf99f932997d0c972b7bc062e95f94a4c,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,False,False,real
0x9e6e5a49767bd076dc26e14cdfc651a629214c50,0xe00e1f7117a69c34694ac1815177c93491fc448f,False,False,real
0x0b7359259cafea9915021593773f2e2d493b7e3e,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,True,False,generated
0xcd5f2408ae294ad62b7c4b4b4cd292ac4ef23f65,0x69f8e87518129498da751f26ea2309db05e7270b,False,False,real
0xa4ca2c686d3115369b352ef35bfdc4fb404584f4,0x7ed1e469fcb3ee19c0366d829e291451be638e59,False,False,real
0x771de75dc3b62c6d93f3085c64cf51c470ea8a22,0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68,False,False,real
0x840cbd5d648abf74fc1bf72893410d68d96b4878,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,False,False,real
0xd5e2d706275d13772e653e63e8e431867fbbf8b5,0xd0b652c00b29099474b1060f24afa8a5e29ca982,False,True,real
0x3bfe29adfaf3d0f5449a8dd87ec3fc624bdcf3df,0x2b5634c42055806a59e9107ed44d43c426e58258,False,False,real
0x99e0e21d99b73105156b3ba8d9e6b468fb3ff7c3,0xc257274276a4e539741ca11b590b9447b26a8051,False,False,real
0x54577ad1f81815a49fd5265bbe3684bc083c9cc7,0x390de26d772d2e2005c6d1d24afc902bae37a4bb,False,False,real
0x937cb8e999468f846daeef2584022c0591bff409,0xd19938c9a32255c1e9ce76ae33b6d4c141b763fe,False,True,real
0xec95cb8ed0bb3d6f898c61e67d1fca6fe2aca394,0x51ea47280560dfc06290fe49a6b72e5508581a61,False,True,real
0xe3ad5f023cb862c98fef7cef8fade1a93c64d3d4,0xbc44ba87f406fcfd4300e252715d713297b01c1d,False,True,real
0x0c5199e21e24d5358b8f946509fb71915b99a41c,0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68,False,False,real
0xdc270ad080128b1e729fec9482bb42f2c5614d60,0xc84f272acf95793b9617bae4742ce3ffc0f5f871,False,True,real
0x67033805e4e2c7570a6e58a1277f4e52ca24740e,0xedc0c49946b93aa296a11298480ae7913bb65222,True,False,generated
0x6f7d8b42b4700c8a4fd22df1ff9ebda9a5c7ed0f,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0x759bbf3827366594606b7db530fbeb1caebf39eb,0x70e6e960777da8b0a7731074bcdd0d239017e1fa,False,True,real
0x4123e4317ec16ad177215287ad15dfd029c214be,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,False,False,real
0x651273d8326a5a08bf7d1137861a701a4272f2c4,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0x651273d8326a5a08bf7d1137861a701a4272f2c4,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xbcf17ce5db51e66b3acc32ed8afd78018ebe3410,0xd5120b648c05682fdbe6d163a6348d0eee3b30ea,False,True,real
0x7f084d4f2616dbc6f2cc16951bf64e1481463212,0xd864ea387cdec90f4e105859f0a5b67c2ba94dc1,False,True,real
0xeb313802b5a67633b1a06169a7078ac73413bbb2,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0x760af022cc8fd9c91dd57a09404f45e7cc98d5ac,0xc257274276a4e539741ca11b590b9447b26a8051,False,False,real
0x28527f0e959c4e958a1884bcaf18b60ac66c1430,0x62872168999bb80ae4089f1eab2407e1ca6fde76,False,True,real
0x28527f0e959c4e958a1884bcaf18b60ac66c1430,0xbe87f9b8a4644faac625805e989d330e00785bb3,False,True,real
0x0746a0190d064679a3ed9252454dcab9b5ce689f,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x0d32444f4618f9ff2e9c44e64d4883331aa30cd4,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,True,False,generated
0x0d32444f4618f9ff2e9c44e64d4883331aa30cd4,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,True,False,generated
0x4967a1fD1efF1260A31BAcb0b0f70bBD189a26D1,0x0b7E863C0496D6001a3440fadFFc19f139DAdF56,True,True,blocce
0xecca21b813e2e5d644131fb7a81aca437493b3b2,0xf747893fd62fb5873f336b29785d2c4ef3eb2362,False,True,real
0x5d563eec896e2af5fe3ec2418a002104cfe5f250,0x1dcff9ec19cb0834926568e78c9f46c2b1159178,False,True,real
0x50a9a8c8ce2bb0ea10f4d4a586ac2d77257b8247,0xc051b8a7be5928b01b238f8f910a343bf0a7853a,False,True,real
0xa6218a30a5d669862ae31e0255928c327e1b59a0,0xd535308cae2fdd0332a38b135f42c966857653c1,False,True,real
0x4babb1052327a3f0a18d7da35eeb6a37cadeb81e,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,False,False,real
0x063cf7d9a6299c3f6e95bed9ba2e65d4833ea324,0x824ff5f14ac0bd59f3b652bda03a72d5060de8b9,False,True,real
0x24e046633436c2ef4063d4d8b236855d22412867,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0xb861de5ec5c7ebb8c95aded157bcb9d4f05f65d3,0xc257274276a4e539741ca11b590b9447b26a8051,False,False,real
0xe715dc6ca47d0a6a446bfd1fc5f3b7c5c3b0deff,0x9791af9739cd3c6fef835e0da603829844fcd00a,False,True,real
0x3dbd31b92066c227b6a195d9c4259d44636e751e,0xc257274276a4e539741ca11b590b9447b26a8051,False,False,real
0x8c4de11448ee4e4557b092c2e5b6df76dc4243ae,0x323632d993fe227753ab7cc9c14834f60e043abf,False,False,real
0x44fd391e1a4d16ed8e65fb7e8f75beb441c7218d,0xa07d7d4a73c62643ea4eb4de7682ae89fe2a0dd8,False,True,real
0xa94bd4b89089dd228a36f92ca2f1764c64efeea0,0x7a98fa55e9e294daadedb29bdb37c678d835be46,False,True,real
0xb7db592e05a4c5166fa568712aab19ee15638f10,0xfa52274dd61e1643d2205169732f29114bc240b3,False,False,real
0xce5ad3893b1d5102696c0575723576d712216c7c,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xce5ad3893b1d5102696c0575723576d712216c7c,0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,True,False,generated
0xce5ad3893b1d5102696c0575723576d712216c7c,0x787e8f0e406cb71a22fd2023316f231d0311b14f,True,False,generated
0x6e467f182f66f9775d1f172ae5c3ce53fd1fb5c4,0x7ed1e469fcb3ee19c0366d829e291451be638e59,False,False,real
0x207d379e53ddce6a8a1f2b8bf520d3b7a9076c50,0x2da8703d18afed53b303119e4ff06cf035a9fadb,False,False,real
0xb05dcb7d0d1a262e2c346c79404e83f150808002,0x97ec9bfb0f6672c358620615a1e4de0348aea05c,False,False,real
0xbc68eba672fcdaf7d035524d2de290d88ddcbce2,0xdb3ad0eb34150f556ea38fbe79e8254a001a8df2,False,True,real
0x43843bbd80ab535ca8d9c37fc57e542e02116e36,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xa0fdad3485ef43e55263da64862385e3127d2c36,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0xa0fdad3485ef43e55263da64862385e3127d2c36,0xedc0c49946b93aa296a11298480ae7913bb65222,True,False,generated
0x1505b271ba11623c0f6f4f4a82fd20efc4f4fd67,0xf954bbabe7bf9a2a4c98dceb293bf437e3863a4e,False,True,real
0xfa027eef9f7bad3fc82a8fcec84a34db7553feb9,0x390de26d772d2e2005c6d1d24afc902bae37a4bb,False,False,real
0xb64b34cc826de62865a5ce9b89e032c47ce0a454,0x1d8e52d28530b2a16967c44c0a64cd7a07fd4844,False,True,real
0x862d88a8a9add1cbbd1eceb2149d34b10d63af4d,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x79D20095468509b624B4E9cBC6507C4A41e164bb,0x65141ebf4a7A8d4411887E8E8276d37A4EEc8B93,True,True,blocce
0x75e3fcf94f6bd5ca4cb965dae927434a467e0023,0x69f8e87518129498da751f26ea2309db05e7270b,False,False,real
0x00bc7d1910bc4424aed7eddf5e5a008931625c28,0x0d9786138578fcdcce04435592545ef08422d755,False,True,real
0x92eea7a23875c7126c019f660a5c2a1117aee1df,0xa26eab415313d41aa1f24990cd1d93d10e1c2be4,False,True,real
0xab838be41eaf45c4fd544457b676182af3d39fe6,0x753e4375834714fe1bb94d56b307d8ddaff8af92,False,True,real
0x304ccca2133e3861d62587b3a96a082a6ea73fcf,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,False,False,real
0x216372d465df69adbebba7cd6b7d2881b58ca8a5,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x513c083e1782151123619ea034d346253818d2d5,0xf881bcb3705926cea9c598ab05a837cf41a833a9,False,True,real
0xdbe5b603127cbe5835df39f59b311189e43e34b6,0x548ac87629ceb858aa09b419f5b9898ec5735fba,True,False,generated
0x769918de07373462121f8c3f86d7a4db3a36255f,0xedc0c49946b93aa296a11298480ae7913bb65222,True,False,generated
0x769918de07373462121f8c3f86d7a4db3a36255f,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,True,False,generated
0xe19ffb70e148a76d26698036a9ffd22057967d1b,0xedc0c49946b93aa296a11298480ae7913bb65222,True,False,generated
0xe19ffb70e148a76d26698036a9ffd22057967d1b,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,True,False,generated
0xd9aaf2614169a1fbd0fd075d9b39773ffeba7faa,0x291b331c54f91e2ccfab0eec47df2ab4ecfa49e6,False,True,real
